transaction_id,user_id,product_id,qty,price,timestamp,store_id
TX0002119,U0147,P0090,5,359.43,28/07/2025 18:44,S034
TX0002120,U0147,P0713,3,224.22,31/07/2025 18:39,S044
TX0002121,U0147,P0190,1,157.35,24/08/2025 15:14,S018
TX0002122,U0147,P0518,2,295.54,20/09/2025 22:28,S047
TX0002123,U0147,P0751,3,216.0,21/07/2025 01:24,S005
TX0002124,U0147,P0341,3,540.16,12/09/2025 05:40,S047
TX0002125,U0147,P0824,2,238.05,18/09/2025 06:00,S041
TX0002126,U0147,P0629,5,818.3,17/09/2025 00:16,S020
TX0002127,U0147,P0734,1,81.9,07/08/2025 08:03,S041
TX0002128,U0147,P0929,1,106.91,27/08/2025 04:51,S040
TX0002129,U0148,P0701,4,369.77,15/07/2025 01:43,S029
TX0002130,U0148,P0275,2,128.48,09/09/2025 17:03,S018
TX0002131,U0148,P0248,3,375.3,12/08/2025 23:15,S037
TX0002132,U0148,P0566,1,94.07,03/07/2025 09:17,S004
TX0002133,U0148,P0938,2,89.01,01/09/2025 06:49,S002
TX0002134,U0148,P0963,1,100.76,19/08/2025 05:33,S036
TX0002135,U0148,P0043,5,556.49,19/09/2025 02:00,S043
TX0002136,U0148,P0187,3,163.73,17/08/2025 09:05,S042
TX0002137,U0148,P0694,4,490.83,08/07/2025 15:56,S029
TX0002138,U0148,P0871,2,113.36,24/08/2025 20:32,S030
TX0002139,U0148,P0526,2,296.01,28/06/2025 03:12,S037
TX0002140,U0148,P0522,5,681.3,21/08/2025 08:03,S010
TX0002141,U0148,P0490,4,138.3,22/07/2025 01:26,S029
TX0002142,U0148,P0774,4,723.59,06/09/2025 16:00,S003
TX0002143,U0148,P0108,5,898.19,22/08/2025 15:25,S025
TX0002144,U0149,P0953,3,297.56,22/09/2025 04:40,S023
TX0002145,U0149,P0531,3,403.5,12/07/2025 14:41,S040
TX0002146,U0149,P0032,3,352.14,03/08/2025 18:11,S016
TX0002147,U0149,P0197,5,937.74,19/08/2025 23:51,S011
TX0002148,U0149,P0552,2,232.35,02/07/2025 19:36,S035
TX0002149,U0149,P0157,1,72.45,03/09/2025 22:49,S027
TX0002150,U0149,P0005,2,129.38,05/09/2025 12:00,S044
TX0002151,U0149,P0989,5,187.13,03/08/2025 16:08,S032
TX0002152,U0149,P0225,2,375.79,17/09/2025 14:33,S004
TX0002153,U0149,P0248,4,544.85,20/09/2025 22:52,S021
TX0002154,U0149,P0678,3,208.4,04/08/2025 02:00,S040
TX0002155,U0149,P0907,4,318.84,23/08/2025 21:42,S039
TX0002156,U0149,P0041,4,531.44,18/08/2025 13:29,S043
TX0002157,U0149,P0810,1,222.66,16/09/2025 16:15,S032
TX0002158,U0149,P0009,4,764.35,16/07/2025 16:57,S047
TX0002159,U0149,P0469,5,142.17,19/07/2025 02:02,S004
TX0002160,U0149,P0502,5,196.19,31/07/2025 01:56,S010
TX0002161,U0149,P0111,1,71.52,21/09/2025 13:27,S008
TX0002162,U0149,P0807,3,151.9,16/08/2025 08:12,S041
TX0002163,U0149,P0148,2,114.4,11/09/2025 00:48,S015
TX0002164,U0149,P0760,3,382.9,15/09/2025 09:07,S020
TX0002165,U0149,P0889,1,51.41,21/08/2025 11:55,S023
TX0002166,U0150,P0718,2,54.83,06/07/2025 14:20,S036
TX0002167,U0150,P0839,4,221.54,30/06/2025 12:41,S004
TX0002168,U0150,P0912,4,738.31,22/08/2025 17:02,S027
TX0002169,U0150,P0376,3,137.54,07/07/2025 12:46,S011
TX0002170,U0150,P0136,4,376.43,04/07/2025 22:54,S047
TX0002171,U0150,P0167,2,225.77,05/07/2025 17:23,S029
TX0002172,U0150,P0821,5,1068.63,10/09/2025 16:38,S044
TX0002173,U0150,P0833,4,555.95,12/09/2025 03:02,S040
TX0002174,U0150,P0891,5,227.71,04/09/2025 02:32,S019
TX0002175,U0150,P0439,2,124.48,04/08/2025 15:02,S024
TX0002176,U0150,P0107,2,82.37,31/07/2025 10:33,S006
TX0002177,U0150,P0935,1,39.96,19/08/2025 14:49,S033
TX0002178,U0150,P0545,5,442.15,27/06/2025 10:30,S047
TX0002179,U0151,P0812,3,186.3,17/08/2025 17:47,S046
TX0002180,U0151,P0951,1,89.72,31/08/2025 13:57,S040
TX0002181,U0151,P0813,4,146.53,21/08/2025 19:57,S006
TX0002182,U0151,P0277,3,98.42,18/08/2025 13:46,S018
TX0002183,U0151,P0582,4,270.17,27/08/2025 19:54,S012
TX0002184,U0151,P0324,2,399.93,12/08/2025 10:10,S036
TX0002185,U0151,P0335,1,137.15,28/06/2025 11:15,S012
TX0002186,U0151,P0302,5,455.9,14/07/2025 17:53,S021
TX0002187,U0151,P0554,5,101.13,05/07/2025 04:15,S012
TX0002188,U0151,P0101,2,42.68,16/07/2025 14:31,S033
TX0002189,U0151,P0611,4,596.2,06/09/2025 12:42,S033
TX0002190,U0152,P0252,1,36.33,01/09/2025 21:02,S029
TX0002191,U0152,P0287,5,140.6,17/07/2025 15:37,S049
TX0002192,U0152,P0881,2,58.01,26/06/2025 05:40,S032
TX0002193,U0152,P0364,5,239.14,04/07/2025 03:13,S024
TX0002194,U0152,P0742,5,426.71,07/09/2025 07:05,S034
TX0002195,U0152,P0165,1,43.92,06/09/2025 03:06,S017
TX0002196,U0152,P0980,2,119.97,20/09/2025 05:08,S030
TX0002197,U0152,P0807,5,262.28,25/08/2025 19:15,S034
TX0002198,U0152,P0619,3,223.46,12/08/2025 15:18,S049
TX0002199,U0152,P0026,1,54.29,24/07/2025 10:14,S003
TX0002200,U0153,P0624,3,213.46,15/09/2025 00:14,S019
TX0002201,U0153,P0900,1,175.07,02/07/2025 12:48,S026
TX0002202,U0153,P0868,2,102.22,01/09/2025 21:35,S028
TX0002203,U0153,P0849,1,76.23,16/08/2025 14:02,S003
TX0002204,U0153,P0275,1,61.05,20/07/2025 06:15,S024
TX0002205,U0153,P0093,5,611.94,03/07/2025 06:44,S004
TX0002206,U0153,P0702,5,1003.85,31/08/2025 08:01,S027
TX0002207,U0153,P0382,4,264.86,17/09/2025 16:41,S043
TX0002208,U0153,P0435,5,1575.87,22/09/2025 22:01,S005
TX0002209,U0153,P0773,3,250.6,28/07/2025 16:02,S033
TX0002210,U0153,P0841,1,201.51,02/07/2025 16:54,S025
TX0002211,U0153,P0345,5,185.86,05/09/2025 03:14,S010
TX0002212,U0153,P0015,1,76.38,27/06/2025 18:20,S039
TX0002213,U0153,P0129,2,375.76,29/08/2025 08:02,S007
TX0002214,U0154,P0503,4,227.06,06/09/2025 17:49,S032
TX0002215,U0154,P0080,4,598.79,16/08/2025 16:54,S012
TX0002216,U0154,P0881,3,88.59,29/07/2025 10:26,S019
TX0002217,U0154,P0148,3,159.08,22/07/2025 16:11,S005
TX0002218,U0154,P0935,2,86.37,08/09/2025 01:06,S012
TX0002219,U0154,P0491,3,232.25,19/09/2025 11:44,S028
TX0002220,U0154,P0738,5,753.89,28/06/2025 07:57,S042
TX0002221,U0154,P0830,5,535.6,24/08/2025 01:24,S023
TX0002222,U0154,P0471,3,456.67,27/06/2025 07:33,S006
TX0002223,U0154,P0546,5,172.53,06/08/2025 19:01,S029
TX0002224,U0154,P0520,4,281.68,22/08/2025 00:46,S029
TX0002225,U0154,P0044,1,142.27,05/07/2025 04:06,S037
TX0002226,U0154,P0445,3,149.48,05/09/2025 16:59,S047
TX0002227,U0154,P0943,3,225.17,09/09/2025 02:18,S037
TX0002228,U0154,P0174,2,70.15,10/09/2025 21:11,S028
TX0002229,U0154,P0423,2,310.59,01/08/2025 23:58,S034
TX0002230,U0154,P0256,1,125.34,25/08/2025 13:26,S009
TX0002231,U0154,P0861,4,208.22,13/09/2025 06:37,S036
TX0002232,U0154,P0974,1,60.47,19/09/2025 15:28,S033
TX0002233,U0154,P0416,5,451.12,27/07/2025 22:58,S042
TX0002234,U0154,P0737,3,201.45,22/07/2025 07:48,S009
TX0002235,U0154,P0901,5,477.84,29/06/2025 00:46,S013
TX0002236,U0155,P0952,5,149.7,24/07/2025 06:45,S009
TX0002237,U0155,P0279,1,126.19,07/08/2025 08:45,S027
TX0002238,U0155,P0395,5,281.33,20/09/2025 19:40,S026
TX0002239,U0155,P0031,4,524.81,11/08/2025 09:38,S019
TX0002240,U0155,P0455,4,274.05,02/09/2025 07:15,S036
TX0002241,U0155,P0167,2,254.91,26/06/2025 13:59,S022
TX0002242,U0155,P0578,4,247.89,14/09/2025 17:47,S047
TX0002243,U0155,P0497,4,167.56,17/08/2025 18:23,S011
TX0002244,U0155,P0400,1,58.39,07/07/2025 10:53,S006
TX0002245,U0155,P0763,4,217.89,28/07/2025 17:27,S009
TX0002246,U0155,P0991,4,377.59,14/07/2025 07:31,S047
TX0002247,U0155,P0113,5,591.89,04/07/2025 04:46,S002
TX0002248,U0155,P0967,3,433.71,17/09/2025 05:47,S026
TX0002249,U0155,P0017,2,109.93,28/08/2025 14:30,S036
TX0002250,U0155,P0582,3,228.4,24/07/2025 02:44,S017
TX0002251,U0155,P0336,2,252.44,12/07/2025 09:51,S037
TX0002252,U0155,P0644,4,160.73,27/08/2025 14:33,S012
TX0002253,U0155,P0344,2,227.71,21/07/2025 05:51,S017
TX0002254,U0155,P0370,1,182.34,12/08/2025 15:53,S006
TX0002255,U0155,P0877,1,148.91,28/07/2025 05:04,S039
TX0002256,U0155,P0287,2,56.87,29/06/2025 02:27,S027
TX0002257,U0155,P0582,2,150.88,25/06/2025 18:04,S010
TX0002258,U0155,P0330,4,262.05,28/06/2025 22:06,S015
TX0002259,U0155,P0279,3,348.64,25/07/2025 01:09,S048
TX0002260,U0156,P0340,1,285.67,23/07/2025 00:16,S044
TX0002261,U0156,P0128,1,142.9,31/07/2025 11:10,S028
TX0002262,U0156,P0213,2,110.35,14/07/2025 03:48,S048
TX0002263,U0156,P0481,1,44.91,15/09/2025 04:13,S014
TX0002264,U0156,P0935,1,40.53,14/08/2025 23:29,S031
TX0002265,U0156,P0814,5,481.03,23/09/2025 07:28,S016
TX0002266,U0156,P0709,4,222.89,22/08/2025 19:08,S028
TX0002267,U0156,P0231,2,144.0,17/07/2025 23:15,S022
TX0002268,U0156,P0635,3,742.92,22/09/2025 16:55,S033
TX0002269,U0156,P0379,3,534.0,26/06/2025 19:56,S017
TX0002270,U0156,P0699,3,169.13,04/08/2025 07:58,S041
TX0002271,U0156,P0596,3,226.38,21/07/2025 22:29,S034
TX0002272,U0156,P0042,4,213.44,19/08/2025 13:08,S014
TX0002273,U0157,P0500,2,177.85,24/07/2025 02:02,S044
TX0002274,U0157,P0152,1,114.79,08/09/2025 04:19,S002
TX0002275,U0157,P0200,4,229.71,20/09/2025 09:12,S023
TX0002276,U0157,P0220,4,275.12,09/09/2025 13:46,S043
TX0002277,U0157,P0666,2,236.53,31/08/2025 15:08,S038
TX0002278,U0157,P0623,4,281.94,16/07/2025 01:48,S006
TX0002279,U0157,P0143,2,130.71,02/07/2025 17:27,S027
TX0002280,U0157,P0565,3,228.18,06/07/2025 16:26,S012
TX0002281,U0157,P0997,1,48.96,21/08/2025 21:09,S015
TX0002282,U0157,P0112,2,124.6,01/07/2025 16:28,S005
TX0002283,U0157,P0440,4,683.22,10/09/2025 12:00,S016
TX0002284,U0157,P0792,2,98.69,11/09/2025 01:50,S025
TX0002285,U0157,P0890,4,756.89,29/08/2025 22:08,S001
TX0002286,U0157,P0885,4,905.95,06/09/2025 14:38,S007
TX0002287,U0158,P0549,1,134.22,14/07/2025 03:18,S005
TX0002288,U0158,P0677,1,57.52,02/07/2025 17:55,S011
TX0002289,U0158,P0389,1,179.13,13/08/2025 05:25,S003
TX0002290,U0158,P0299,1,97.02,02/07/2025 08:55,S044
TX0002291,U0158,P0983,4,460.65,08/07/2025 21:42,S043
TX0002292,U0158,P0143,4,262.81,06/07/2025 20:39,S008
TX0002293,U0158,P0278,5,235.71,28/06/2025 05:50,S030
TX0002294,U0158,P0513,1,156.91,07/08/2025 04:27,S003
TX0002295,U0159,P0632,3,463.89,25/08/2025 21:11,S011
TX0002296,U0159,P0369,5,914.82,13/07/2025 02:11,S010
TX0002297,U0159,P0010,2,160.7,09/07/2025 12:14,S008
TX0002298,U0159,P0711,1,76.92,23/08/2025 08:28,S003
TX0002299,U0159,P0156,2,190.0,14/07/2025 07:21,S025
TX0002300,U0159,P0165,2,87.79,09/08/2025 17:18,S002
TX0002301,U0159,P0469,5,142.88,01/07/2025 11:14,S033
TX0002302,U0160,P0072,1,117.2,06/07/2025 08:50,S038
TX0002303,U0160,P0347,2,219.69,09/09/2025 12:59,S029
TX0002304,U0160,P0429,5,276.94,14/08/2025 16:18,S046
TX0002305,U0160,P0757,5,96.32,06/07/2025 22:22,S017
TX0002306,U0160,P0483,4,533.52,01/08/2025 13:13,S010
TX0002307,U0160,P0879,1,67.1,03/09/2025 10:10,S009
TX0002308,U0160,P0920,4,550.27,22/08/2025 20:24,S033
TX0002309,U0160,P0899,4,632.77,17/08/2025 18:35,S006
TX0002310,U0161,P0439,5,309.72,14/09/2025 21:28,S047
TX0002311,U0161,P0220,5,366.11,19/07/2025 00:20,S032
TX0002312,U0161,P0094,3,551.57,09/08/2025 05:35,S004
TX0002313,U0161,P0088,1,31.11,24/08/2025 03:41,S047
TX0002314,U0161,P0374,5,386.59,29/06/2025 03:38,S035
TX0002315,U0161,P0623,2,141.85,08/09/2025 05:30,S047
TX0002316,U0161,P0232,1,43.75,01/08/2025 23:27,S016
TX0002317,U0161,P0401,4,181.38,22/07/2025 03:20,S046
TX0002318,U0161,P0661,5,388.05,04/09/2025 11:10,S031
TX0002319,U0161,P0653,1,83.36,02/09/2025 07:14,S031
TX0002320,U0161,P0910,1,89.1,13/07/2025 15:08,S014
TX0002321,U0161,P0057,3,46.9,05/08/2025 20:02,S017
TX0002322,U0161,P0705,4,238.93,28/07/2025 15:30,S036
TX0002323,U0161,P0802,5,687.84,19/09/2025 21:51,S004
TX0002324,U0162,P0485,5,296.29,23/09/2025 21:43,S044
TX0002325,U0162,P0465,2,329.82,08/08/2025 14:11,S018
TX0002326,U0162,P0600,1,30.69,21/08/2025 15:35,S031
TX0002327,U0162,P0084,4,184.28,04/09/2025 12:20,S003
TX0002328,U0162,P0310,5,237.05,06/08/2025 06:14,S005
TX0002329,U0162,P0054,2,89.0,30/08/2025 13:04,S019
TX0002330,U0162,P0234,2,110.58,10/09/2025 03:19,S001
TX0002331,U0162,P0546,5,186.0,08/08/2025 19:52,S030
TX0002332,U0162,P0308,3,241.21,31/07/2025 20:24,S036
TX0002333,U0162,P0388,2,82.0,20/09/2025 07:48,S033
TX0002334,U0162,P0986,2,104.75,30/07/2025 19:52,S036
TX0002335,U0162,P0709,2,113.55,23/09/2025 23:51,S021
TX0002336,U0162,P0577,2,105.65,15/09/2025 11:17,S015
TX0002337,U0162,P0403,2,274.06,24/08/2025 16:50,S021
TX0002338,U0162,P0604,2,71.54,23/07/2025 21:31,S044
TX0002339,U0162,P0594,4,407.99,15/08/2025 07:48,S044
TX0002340,U0162,P0653,1,91.87,15/09/2025 22:06,S023
TX0002341,U0162,P0089,1,132.06,08/09/2025 17:32,S047
TX0002342,U0163,P0479,4,547.37,07/09/2025 06:58,S022
TX0002343,U0163,P0379,5,897.91,07/09/2025 06:02,S039
TX0002344,U0163,P0047,4,188.53,24/07/2025 18:47,S027
TX0002345,U0163,P0169,2,202.05,27/08/2025 10:09,S025
TX0002346,U0163,P0744,2,86.71,31/07/2025 04:03,S018
TX0002347,U0163,P0750,4,661.84,11/07/2025 14:37,S021
TX0002348,U0163,P0527,1,167.71,10/09/2025 00:34,S015
TX0002349,U0163,P0721,4,1105.91,06/08/2025 04:14,S045
TX0002350,U0163,P0306,5,237.24,16/09/2025 01:25,S001
TX0002351,U0163,P0261,2,74.35,08/08/2025 15:26,S013
TX0002352,U0163,P0699,2,108.24,29/06/2025 13:17,S043
TX0002353,U0163,P0615,5,1401.03,14/09/2025 08:14,S041
TX0002354,U0163,P0449,3,88.04,30/07/2025 05:19,S012
TX0002355,U0163,P0931,3,544.64,10/07/2025 02:33,S024
TX0002356,U0163,P0528,5,733.94,20/09/2025 23:38,S049
TX0002357,U0164,P0479,2,263.77,02/08/2025 21:32,S030
TX0002358,U0164,P0556,4,177.21,19/09/2025 07:00,S048
TX0002359,U0164,P0624,5,394.44,26/07/2025 07:50,S025
TX0002360,U0164,P0573,3,124.65,30/06/2025 11:15,S042
TX0002361,U0164,P0794,4,387.14,16/08/2025 22:25,S022
TX0002362,U0164,P0859,1,108.59,30/08/2025 13:13,S019
TX0002363,U0164,P0727,1,152.58,04/07/2025 20:06,S014
TX0002364,U0164,P0189,1,140.01,17/08/2025 15:53,S036
TX0002365,U0164,P0379,3,501.97,01/09/2025 18:04,S026
TX0002366,U0164,P0766,2,196.83,05/08/2025 05:21,S001
TX0002367,U0165,P0896,3,69.83,07/09/2025 06:27,S016
TX0002368,U0165,P0988,1,108.6,19/08/2025 08:36,S031
TX0002369,U0165,P0762,5,208.84,09/08/2025 18:20,S030
TX0002370,U0165,P0869,5,278.73,28/08/2025 05:43,S019
TX0002371,U0165,P0535,4,501.64,26/08/2025 13:06,S049
TX0002372,U0165,P0330,3,214.94,21/08/2025 06:13,S002
TX0002373,U0165,P0557,5,136.57,07/07/2025 08:55,S021
TX0002374,U0165,P0795,3,342.56,28/07/2025 18:16,S034
TX0002375,U0165,P0398,4,488.91,01/08/2025 07:48,S007
TX0002376,U0165,P0146,1,63.32,12/08/2025 19:41,S039
TX0002377,U0165,P0314,2,156.17,22/08/2025 14:34,S004
TX0002378,U0165,P0934,1,74.82,09/08/2025 06:43,S043
TX0002379,U0165,P0063,4,162.68,30/06/2025 01:56,S005
TX0002380,U0165,P0267,1,75.24,23/08/2025 16:45,S043
TX0002381,U0165,P0695,3,83.21,13/07/2025 06:30,S043
TX0002382,U0165,P0534,4,376.89,10/07/2025 01:53,S014
TX0002383,U0165,P0480,3,388.18,08/09/2025 20:07,S025
TX0002384,U0165,P0343,5,270.69,03/09/2025 06:31,S047
TX0002385,U0165,P0231,1,77.22,12/09/2025 05:24,S045
TX0002386,U0165,P0830,1,110.24,03/08/2025 02:44,S036
TX0002387,U0166,P0026,5,278.66,23/09/2025 19:17,S045
TX0002388,U0166,P0237,5,759.68,01/07/2025 08:10,S029
TX0002389,U0166,P0447,1,116.3,26/08/2025 12:18,S010
TX0002390,U0166,P0203,4,469.41,24/07/2025 09:42,S030
TX0002391,U0166,P0301,3,412.16,19/09/2025 23:10,S013
TX0002392,U0166,P0999,5,109.18,06/08/2025 23:43,S023
TX0002393,U0166,P0737,2,127.92,15/07/2025 14:09,S048
TX0002394,U0167,P0043,2,232.22,15/07/2025 01:46,S022
TX0002395,U0167,P0144,4,582.71,13/09/2025 16:51,S027
TX0002396,U0167,P0134,4,410.46,18/09/2025 20:50,S024
TX0002397,U0167,P0837,4,805.14,06/07/2025 22:58,S016
TX0002398,U0167,P0178,4,155.47,26/08/2025 23:57,S034
TX0002399,U0167,P0043,4,472.95,10/09/2025 22:42,S006
TX0002400,U0167,P0193,5,507.44,27/08/2025 10:57,S027
TX0002401,U0167,P0028,1,43.25,31/08/2025 10:45,S020
TX0002402,U0167,P0777,2,227.32,04/08/2025 20:39,S016
TX0002403,U0167,P0833,4,553.98,12/07/2025 11:39,S009
TX0002404,U0167,P0751,5,358.43,08/09/2025 04:23,S005
TX0002405,U0167,P0698,5,222.57,22/09/2025 16:49,S031
TX0002406,U0167,P0364,4,184.95,17/07/2025 10:55,S040
TX0002407,U0167,P0007,4,165.59,14/08/2025 18:20,S030
TX0002408,U0167,P0376,2,80.3,26/08/2025 22:48,S027
TX0002409,U0167,P0015,1,81.81,19/08/2025 15:29,S007
TX0002410,U0167,P0700,4,189.83,26/06/2025 13:35,S050
TX0002411,U0167,P0324,3,596.96,29/08/2025 19:05,S032
TX0002412,U0167,P0039,2,111.62,29/06/2025 19:12,S001
TX0002413,U0167,P0134,5,558.7,12/09/2025 12:03,S036
TX0002414,U0167,P0778,2,290.19,15/08/2025 14:34,S026
TX0002415,U0167,P0354,3,432.64,06/07/2025 09:40,S023
TX0002416,U0168,P0548,3,140.23,20/08/2025 07:12,S022
TX0002417,U0168,P0397,4,215.61,19/08/2025 09:59,S014
TX0002418,U0168,P0465,4,693.19,20/08/2025 04:52,S027
TX0002419,U0168,P0511,5,296.48,30/06/2025 01:36,S040
TX0002420,U0168,P0335,5,652.33,06/09/2025 18:35,S030
TX0002421,U0168,P0726,2,168.19,31/08/2025 18:48,S021
TX0002422,U0168,P0109,1,116.37,23/08/2025 21:43,S032
TX0002423,U0168,P0616,3,311.13,27/06/2025 00:45,S044
TX0002424,U0168,P0679,4,271.15,03/09/2025 11:41,S028
TX0002425,U0168,P0079,2,89.49,27/06/2025 09:37,S017
TX0002426,U0168,P0108,5,889.73,20/08/2025 12:35,S030
TX0002427,U0168,P0864,2,149.1,01/07/2025 19:11,S020
TX0002428,U0168,P0822,4,194.86,16/08/2025 18:01,S038
TX0002429,U0168,P0158,4,343.63,21/08/2025 04:29,S035
TX0002430,U0168,P0842,5,356.83,07/09/2025 04:13,S042
TX0002431,U0168,P0138,2,229.77,20/08/2025 18:46,S038
TX0002432,U0168,P0955,2,145.08,25/06/2025 07:51,S041
TX0002433,U0168,P0231,2,154.05,16/08/2025 06:59,S014
TX0002434,U0168,P0878,2,96.54,26/07/2025 00:22,S040
TX0002435,U0169,P0020,5,261.03,02/07/2025 11:23,S022
TX0002436,U0169,P0105,3,229.23,15/07/2025 20:55,S006
TX0002437,U0169,P0025,5,600.11,05/09/2025 06:24,S038
TX0002438,U0169,P0689,3,116.88,28/07/2025 10:59,S046
TX0002439,U0169,P0814,2,185.39,16/09/2025 22:30,S045
TX0002440,U0169,P0428,3,459.93,23/08/2025 08:03,S044
TX0002441,U0169,P0041,1,152.54,19/09/2025 11:39,S002
TX0002442,U0169,P0093,3,349.61,17/08/2025 22:04,S028
TX0002443,U0170,P0656,3,206.7,10/08/2025 05:38,S050
TX0002444,U0170,P0219,1,31.31,24/07/2025 21:51,S001
TX0002445,U0170,P0541,2,341.86,19/09/2025 22:49,S034
TX0002446,U0170,P0446,2,87.22,25/08/2025 18:51,S046
TX0002447,U0170,P0717,4,152.69,02/07/2025 19:09,S024
TX0002448,U0170,P0920,3,444.5,13/07/2025 18:02,S001
TX0002449,U0170,P0736,5,717.22,02/08/2025 04:44,S024
TX0002450,U0170,P0502,2,82.17,25/06/2025 06:12,S036
TX0002451,U0170,P0487,5,143.61,14/07/2025 09:00,S045
TX0002452,U0170,P0250,5,210.03,26/08/2025 00:13,S019
TX0002453,U0170,P0890,3,547.98,18/07/2025 10:54,S031
TX0002454,U0170,P0588,5,849.16,01/08/2025 04:02,S025
TX0002455,U0170,P0431,4,390.64,02/08/2025 07:04,S036
TX0002456,U0170,P0851,2,77.51,14/09/2025 08:31,S023
TX0002457,U0170,P0935,2,83.06,02/09/2025 03:51,S030
TX0002458,U0170,P0861,1,54.95,26/08/2025 00:32,S026
TX0002459,U0171,P0880,2,224.91,07/07/2025 08:12,S041
TX0002460,U0171,P0777,1,129.98,17/07/2025 05:07,S039
TX0002461,U0171,P0995,1,204.12,17/07/2025 02:03,S013
TX0002462,U0171,P0145,4,145.77,01/08/2025 00:46,S035
TX0002463,U0171,P0993,5,636.29,10/09/2025 09:00,S024
TX0002464,U0171,P0584,3,398.96,01/09/2025 07:58,S015
TX0002465,U0171,P0453,4,286.67,28/07/2025 02:24,S002
TX0002466,U0171,P0768,5,575.74,23/09/2025 17:33,S036
TX0002467,U0171,P0622,3,358.33,22/07/2025 14:24,S019
TX0002468,U0171,P0657,1,66.93,22/08/2025 09:38,S010
TX0002469,U0171,P0864,5,331.32,30/07/2025 17:04,S046
TX0002470,U0171,P0631,4,237.25,22/07/2025 17:33,S017
TX0002471,U0171,P0822,5,253.18,26/06/2025 06:18,S022
TX0002472,U0171,P0402,5,134.61,06/08/2025 03:37,S010
TX0002473,U0171,P0951,2,190.21,30/07/2025 14:15,S038
TX0002474,U0171,P0087,3,132.13,11/08/2025 13:20,S009
TX0002475,U0171,P0056,1,71.73,06/07/2025 18:23,S044
TX0002476,U0172,P0403,2,272.03,16/09/2025 07:43,S001
TX0002477,U0172,P0986,2,109.38,26/07/2025 19:35,S030
TX0002478,U0172,P0802,1,143.23,24/07/2025 16:46,S008
TX0002479,U0172,P0284,5,225.02,12/09/2025 23:27,S001
TX0002480,U0172,P0613,2,389.07,06/07/2025 09:17,S015
TX0002481,U0172,P0301,2,255.8,12/09/2025 07:08,S029
TX0002482,U0172,P0336,4,506.76,01/08/2025 00:45,S025
TX0002483,U0172,P0727,1,148.94,05/07/2025 17:10,S021
TX0002484,U0172,P0467,3,732.75,02/09/2025 06:13,S048
TX0002485,U0172,P0921,4,331.38,18/07/2025 20:32,S020
TX0002486,U0172,P0172,2,47.72,04/09/2025 06:35,S028
TX0002487,U0173,P0482,4,247.08,24/07/2025 10:23,S044
TX0002488,U0173,P0067,1,102.72,16/07/2025 23:55,S009
TX0002489,U0173,P0855,4,466.65,24/08/2025 03:51,S015
TX0002490,U0173,P0135,4,95.08,07/09/2025 01:23,S002
TX0002491,U0173,P0361,2,170.23,16/07/2025 04:51,S016
TX0002492,U0173,P0967,3,426.58,16/09/2025 13:26,S017
TX0002493,U0173,P0722,1,159.87,11/08/2025 01:46,S003
TX0002494,U0173,P0134,3,335.2,23/07/2025 19:15,S010
TX0002495,U0173,P0253,1,178.53,15/09/2025 08:32,S025
TX0002496,U0173,P0753,4,156.71,16/09/2025 06:06,S039
TX0002497,U0173,P0198,3,204.95,26/06/2025 10:57,S043
TX0002498,U0173,P0088,5,147.43,14/08/2025 17:51,S024
TX0002499,U0173,P0450,5,419.85,22/09/2025 00:57,S034
TX0002500,U0173,P0075,3,449.75,19/07/2025 21:11,S023
TX0002501,U0173,P0097,2,175.13,03/07/2025 08:13,S027
TX0002502,U0173,P0137,4,545.83,06/09/2025 14:03,S039
TX0002503,U0174,P0841,1,188.95,04/07/2025 01:03,S035
TX0002504,U0174,P0945,2,144.54,24/07/2025 22:05,S005
TX0002505,U0174,P0155,2,80.8,07/09/2025 20:31,S047
TX0002506,U0174,P0262,4,109.3,26/08/2025 10:27,S029
TX0002507,U0174,P0552,3,367.58,14/07/2025 22:43,S037
TX0002508,U0174,P0736,2,277.39,18/08/2025 01:43,S009
TX0002509,U0174,P0307,3,362.11,13/07/2025 02:39,S038
TX0002510,U0174,P0640,1,71.76,13/07/2025 23:00,S031
TX0002511,U0174,P0846,1,35.25,27/08/2025 13:20,S006
TX0002512,U0174,P0617,3,191.55,12/07/2025 13:01,S038
TX0002513,U0174,P0852,2,145.14,27/06/2025 06:17,S021
TX0002514,U0174,P0542,1,65.88,27/06/2025 19:43,S023
TX0002515,U0174,P0178,1,33.83,19/09/2025 22:37,S037
TX0002516,U0175,P0997,1,46.47,22/09/2025 12:32,S036
TX0002517,U0175,P0613,4,761.92,28/06/2025 08:14,S033
TX0002518,U0175,P0133,2,82.92,16/08/2025 09:47,S021
TX0002519,U0175,P0821,1,220.91,10/08/2025 00:20,S030
TX0002520,U0175,P0812,5,323.56,31/07/2025 08:28,S020
TX0002521,U0175,P0904,1,38.14,23/08/2025 08:16,S010
TX0002522,U0175,P0933,3,351.73,19/09/2025 11:52,S040
TX0002523,U0175,P0238,4,221.94,14/09/2025 09:29,S039
TX0002524,U0175,P0518,5,743.7,10/07/2025 22:08,S006
TX0002525,U0175,P0590,1,129.3,22/07/2025 06:32,S029
TX0002526,U0175,P0669,5,323.91,24/07/2025 18:43,S044
TX0002527,U0175,P0202,1,22.17,13/09/2025 01:33,S037
TX0002528,U0175,P0249,2,151.69,01/09/2025 20:12,S001
