transaction_id,user_id,product_id,qty,price,timestamp,is_online,store_id,promo_id
PMTX0001402,U0234,P0759,1,63,19/07/2025 15:31,False,S043,PR0052
PMTX0001403,U0234,P0339,2,192,22/07/2025 23:52,False,S022,PR0088
PMTX0001404,U0234,P0429,2,67,06/08/2025 23:12,False,S007,PR0006
PMTX0001405,U0234,P0773,5,295,24/07/2025 17:22,False,S026,PR0093
PMTX0001406,U0234,P0629,5,462,01/08/2025 23:08,False,S006,PR0018
PMTX0001407,U0235,P0302,1,78,18/08/2025 22:43,False,S028,PR0021
PMTX0001408,U0235,P0675,2,56,14/07/2025 18:40,False,S039,PR0072
PMTX0001409,U0235,P0408,3,111,20/08/2025 02:06,False,S041,PR0067
PMTX0001410,U0235,P0006,4,659,11/07/2025 20:35,False,S031,PR0002
PMTX0001411,U0235,P0700,3,69,09/07/2025 12:41,False,S002,PR0028
PMTX0001412,U0236,P0002,4,229,07/08/2025 15:35,False,S036,PR0009
PMTX0001413,U0236,P0884,2,304,30/06/2025 13:03,False,S030,PR0070
PMTX0001414,U0236,P0302,1,83,13/09/2025 01:24,False,S012,PR0021
PMTX0001415,U0236,P0691,4,79,28/07/2025 06:55,True,,PR0044
PMTX0001416,U0236,P0633,4,201,29/08/2025 11:46,False,S034,PR0050
PMTX0001417,U0237,P0372,2,148,03/09/2025 21:51,True,,PR0035
PMTX0001418,U0237,P0945,2,67,13/07/2025 01:50,True,,PR0085
PMTX0001419,U0237,P0895,3,199,10/07/2025 00:24,False,S013,PR0010
PMTX0001420,U0237,P0679,3,138,18/08/2025 04:39,True,,PR0071
PMTX0001421,U0237,P0481,4,156,24/08/2025 08:59,True,,PR0073
PMTX0001422,U0237,P0261,4,112,07/08/2025 07:03,False,S025,PR0022
PMTX0001423,U0238,P0711,3,165,02/08/2025 23:00,False,S038,PR0014
PMTX0001424,U0238,P0861,1,27,10/08/2025 23:29,False,S032,PR0019
PMTX0001425,U0238,P0804,4,772,30/06/2025 01:28,False,S011,PR0033
PMTX0001426,U0238,P0960,4,489,07/09/2025 06:43,False,S043,PR0077
PMTX0001427,U0238,P0446,2,51,05/08/2025 15:14,False,S019,PR0096
PMTX0001428,U0238,P0355,2,69,26/07/2025 18:32,False,S035,PR0099
PMTX0001429,U0238,P0711,2,108,02/08/2025 02:23,False,S038,PR0014
PMTX0001430,U0238,P0574,1,108,22/08/2025 22:58,True,,PR0100
PMTX0001431,U0239,P0900,2,273,10/08/2025 13:05,False,S039,PR0036
PMTX0001432,U0239,P0759,4,265,01/08/2025 07:52,True,,PR0052
PMTX0001433,U0239,P0152,5,353,14/09/2025 02:46,False,S043,PR0032
PMTX0001434,U0239,P0425,2,91,19/08/2025 22:48,False,S001,PR0076
PMTX0001435,U0240,P0857,5,404,03/09/2025 16:37,False,S049,PR0027
PMTX0001436,U0240,P0659,2,71,06/07/2025 00:45,False,S013,PR0086
PMTX0001437,U0240,P0700,1,45,12/07/2025 18:57,False,S037,PR0028
PMTX0001438,U0240,P0720,1,37,27/07/2025 00:06,False,S019,PR0064
PMTX0001439,U0240,P0339,3,277,22/07/2025 16:17,False,S021,PR0088
PMTX0001440,U0240,P0538,4,766,08/09/2025 01:02,False,S043,PR0083
PMTX0001441,U0240,P0711,2,109,05/08/2025 09:53,False,S005,PR0014
PMTX0001442,U0240,P0408,1,38,18/08/2025 03:48,False,S033,PR0067
PMTX0001443,U0241,P0870,2,104,16/08/2025 09:43,False,S012,PR0081
PMTX0001444,U0241,P0260,1,26,28/07/2025 22:44,False,S022,PR0068
PMTX0001445,U0241,P0633,3,146,28/08/2025 22:06,False,S006,PR0050
PMTX0001446,U0241,P0884,5,745,22/07/2025 14:36,False,S043,PR0070
PMTX0001447,U0241,P0002,4,226,11/08/2025 00:40,False,S050,PR0009
PMTX0001448,U0241,P0213,5,216,09/09/2025 19:13,False,S036,PR0008
PMTX0001449,U0241,P0900,1,139,11/08/2025 10:43,True,,PR0036
PMTX0001450,U0242,P0720,5,185,30/07/2025 07:32,False,S028,PR0064
PMTX0001451,U0242,P0684,5,130,07/08/2025 04:22,False,S043,PR0004
PMTX0001452,U0242,P0369,5,719,12/08/2025 16:11,False,S018,PR0045
PMTX0001453,U0242,P0072,3,273,26/08/2025 03:18,False,S041,PR0056
PMTX0001454,U0243,P0691,2,38,12/08/2025 22:54,False,S033,PR0044
PMTX0001455,U0243,P0979,2,145,12/07/2025 22:13,False,S010,PR0097
PMTX0001456,U0243,P0773,3,170,16/08/2025 21:09,False,S025,PR0093
PMTX0001457,U0243,P0072,2,178,05/09/2025 11:10,False,S010,PR0056
PMTX0001458,U0243,P0260,3,76,30/07/2025 21:34,False,S040,PR0068
PMTX0001459,U0243,P0657,1,41,24/07/2025 12:35,False,S014,PR0013
PMTX0001460,U0243,P0090,5,265,02/08/2025 11:20,False,S050,PR0046
PMTX0001461,U0244,P0801,4,267,15/07/2025 15:42,True,,PR0023
PMTX0001462,U0244,P0446,4,98,08/08/2025 11:48,False,S035,PR0096
PMTX0001463,U0244,P0808,3,332,06/07/2025 02:08,True,,PR0082
PMTX0001464,U0244,P0339,2,187,20/07/2025 01:54,False,S004,PR0088
PMTX0001465,U0244,P0857,5,421,25/08/2025 03:54,False,S045,PR0027
PMTX0001466,U0244,P0293,2,70,05/07/2025 20:14,False,S050,PR0007
PMTX0001467,U0245,P0159,2,111,03/08/2025 23:16,False,S030,PR0065
PMTX0001468,U0245,P0492,1,68,09/08/2025 11:19,False,S017,PR0037
PMTX0001469,U0245,P0408,1,39,06/08/2025 21:06,False,S048,PR0067
PMTX0001470,U0245,P0948,4,121,31/07/2025 03:47,False,S048,PR0080
PMTX0001471,U0245,P0246,4,337,21/08/2025 07:51,False,S010,PR0084
PMTX0001472,U0245,P0759,1,66,30/07/2025 12:26,False,S012,PR0052
PMTX0001473,U0245,P0740,3,66,28/07/2025 12:59,False,S049,PR0078
PMTX0001474,U0245,P0118,2,140,05/07/2025 17:16,False,S011,PR0091
PMTX0001475,U0245,P0057,2,18,01/08/2025 17:53,False,S003,PR0016
PMTX0001476,U0245,P0391,4,448,03/08/2025 20:15,True,,PR0055
PMTX0001477,U0246,P0103,3,282,07/07/2025 01:31,False,S012,PR0024
PMTX0001478,U0246,P0641,2,77,05/08/2025 15:40,False,S035,PR0075
PMTX0001479,U0246,P0574,1,108,09/09/2025 13:04,False,S043,PR0100
PMTX0001480,U0246,P0355,1,35,03/08/2025 11:40,False,S024,PR0099
PMTX0001481,U0246,P0498,1,62,25/08/2025 21:05,False,S046,PR0048
PMTX0001482,U0246,P0773,2,116,22/07/2025 04:54,False,S040,PR0093
PMTX0001483,U0247,P0498,1,64,24/08/2025 16:08,False,S045,PR0048
PMTX0001484,U0247,P0857,2,168,15/08/2025 07:47,False,S022,PR0027
PMTX0001485,U0247,P0072,2,181,31/08/2025 10:07,False,S042,PR0056
PMTX0001486,U0247,P0418,2,163,04/08/2025 15:34,False,S047,PR0049
PMTX0001487,U0247,P0355,5,176,07/08/2025 06:48,False,S015,PR0099
PMTX0001488,U0247,P0108,1,116,03/07/2025 16:58,False,S002,PR0095
PMTX0001489,U0247,P0857,2,169,04/08/2025 18:15,False,S043,PR0027
PMTX0001490,U0247,P0156,4,201,13/09/2025 11:07,False,S045,PR0059
PMTX0001491,U0247,P0820,4,78,08/07/2025 06:10,False,S003,PR0074
PMTX0001492,U0247,P0845,3,44,11/07/2025 22:32,False,S009,PR0051
PMTX0001493,U0248,P0405,3,199,09/07/2025 18:22,False,S041,PR0054
PMTX0001494,U0248,P0562,1,59,31/07/2025 11:48,False,S047,PR0030
PMTX0001495,U0248,P0090,1,52,28/07/2025 12:25,False,S035,PR0046
PMTX0001496,U0248,P0090,4,211,30/07/2025 05:35,False,S040,PR0046
PMTX0001497,U0248,P0979,3,217,22/07/2025 17:54,False,S007,PR0097
PMTX0001498,U0248,P0261,4,108,04/08/2025 09:47,False,S022,PR0022
PMTX0001499,U0248,P0691,2,39,03/08/2025 14:00,False,S032,PR0044
PMTX0001500,U0248,P0720,5,189,30/07/2025 19:57,False,S037,PR0064
PMTX0001501,U0248,P0408,3,112,28/08/2025 09:20,True,,PR0067
PMTX0001502,U0248,P0408,1,39,01/08/2025 10:47,False,S044,PR0067
PMTX0001503,U0248,P0123,2,109,18/09/2025 16:28,False,S045,PR0057
PMTX0001504,U0249,P0051,2,94,28/08/2025 12:28,False,S028,PR0047
PMTX0001505,U0249,P0261,2,56,09/08/2025 13:30,False,S003,PR0022
PMTX0001506,U0249,P0791,2,267,09/08/2025 20:50,False,S010,PR0066
PMTX0001507,U0250,P0072,4,359,02/09/2025 13:43,False,S009,PR0056
PMTX0001508,U0250,P0502,1,25,03/09/2025 11:12,False,S014,PR0041
PMTX0001509,U0250,P0864,3,131,28/07/2025 00:43,True,,PR0079
PMTX0001510,U0250,P0801,3,201,24/07/2025 20:39,True,,PR0023
PMTX0001511,U0250,P0156,1,50,10/09/2025 18:57,False,S013,PR0059
PMTX0001512,U0250,P0488,2,59,09/07/2025 21:28,False,S029,PR0090
PMTX0001513,U0250,P0955,2,109,28/08/2025 08:19,False,S030,PR0089
PMTX0001514,U0250,P0096,5,615,08/07/2025 02:38,True,,PR0038
PMTX0001515,U0250,P0791,2,265,17/07/2025 14:00,False,S007,PR0066
PMTX0001516,U0250,P0875,2,54,30/08/2025 09:37,True,,PR0003
PMTX0001517,U0251,P0108,4,462,08/07/2025 05:11,False,S021,PR0095
PMTX0001518,U0251,P0809,2,133,18/08/2025 07:35,True,,PR0029
PMTX0001519,U0251,P0808,1,110,08/07/2025 22:17,True,,PR0082
PMTX0001520,U0251,P0718,5,63,21/08/2025 10:57,False,S041,PR0063
PMTX0001521,U0251,P0260,2,51,05/07/2025 03:17,True,,PR0068
PMTX0001522,U0251,P0242,2,26,31/08/2025 07:02,False,S019,PR0043
PMTX0001523,U0251,P0502,3,74,30/08/2025 06:16,True,,PR0041
PMTX0001524,U0252,P0260,3,77,25/07/2025 12:35,False,S018,PR0068
PMTX0001525,U0252,P0527,2,160,09/08/2025 16:26,False,S001,PR0026
PMTX0001526,U0252,P0875,3,83,02/09/2025 19:36,False,S032,PR0003
PMTX0001527,U0253,P0659,4,141,05/07/2025 11:05,True,,PR0086
PMTX0001528,U0253,P0864,2,91,06/08/2025 20:51,True,,PR0079
PMTX0001529,U0253,P0948,2,61,20/07/2025 11:18,False,S011,PR0080
PMTX0001530,U0253,P0551,5,722,13/08/2025 20:43,False,S011,PR0020
PMTX0001531,U0253,P0804,1,194,01/07/2025 16:55,False,S041,PR0033
PMTX0001532,U0253,P0242,5,67,07/08/2025 18:06,False,S034,PR0043
PMTX0001533,U0254,P0242,3,42,03/08/2025 11:35,False,S040,PR0043
PMTX0001534,U0254,P0679,4,183,28/08/2025 09:18,False,S002,PR0071
PMTX0001535,U0254,P0601,1,38,10/07/2025 05:55,False,S013,PR0015
PMTX0001536,U0254,P0801,4,264,19/07/2025 16:34,False,S041,PR0023
PMTX0001537,U0254,P0072,5,456,05/09/2025 10:11,False,S044,PR0056
PMTX0001538,U0254,P0633,2,100,04/09/2025 22:23,False,S023,PR0050
PMTX0001539,U0254,P0574,2,211,06/08/2025 11:35,False,S008,PR0100
PMTX0001540,U0255,P0492,4,284,27/08/2025 08:28,False,S044,PR0037
PMTX0001541,U0255,P0562,3,179,12/08/2025 20:25,False,S020,PR0030
PMTX0001542,U0255,P0820,3,60,05/07/2025 04:32,True,,PR0074
PMTX0001543,U0255,P0884,3,438,05/08/2025 08:33,False,S040,PR0070
PMTX0001544,U0255,P0057,1,9,15/07/2025 15:20,False,S045,PR0016
PMTX0001545,U0256,P0426,1,26,13/08/2025 18:14,False,S028,PR0094
PMTX0001546,U0256,P0213,3,128,26/07/2025 15:13,False,S021,PR0008
PMTX0001547,U0256,P0608,3,157,07/09/2025 19:13,False,S048,PR0001
PMTX0001548,U0256,P0355,5,171,25/07/2025 06:22,False,S040,PR0099
PMTX0001549,U0256,P0900,3,417,01/08/2025 14:37,False,S049,PR0036
PMTX0001550,U0256,P0425,3,134,29/07/2025 13:47,False,S026,PR0076
PMTX0001551,U0256,P0502,4,97,22/08/2025 09:29,False,S028,PR0041
PMTX0001552,U0256,P0875,2,54,30/08/2025 05:30,False,S014,PR0003
PMTX0001553,U0256,P0948,1,30,31/07/2025 20:07,False,S014,PR0080
PMTX0001554,U0257,P0562,5,288,02/08/2025 04:57,False,S011,PR0030
PMTX0001555,U0257,P0659,1,35,11/07/2025 12:43,False,S037,PR0086
PMTX0001556,U0257,P0633,2,102,29/08/2025 22:39,False,S026,PR0050
PMTX0001557,U0257,P0391,5,590,06/08/2025 06:27,False,S043,PR0055
PMTX0001558,U0257,P0711,1,54,02/08/2025 22:37,False,S037,PR0014
PMTX0001559,U0257,P0675,5,142,12/07/2025 23:01,True,,PR0072
PMTX0001560,U0257,P0090,5,258,26/07/2025 13:08,False,S027,PR0046
PMTX0001561,U0257,P0884,2,299,04/08/2025 00:59,True,,PR0070
PMTX0001562,U0257,P0486,4,91,07/08/2025 14:19,False,S030,PR0025
PMTX0001563,U0257,P0260,3,76,23/07/2025 07:15,False,S012,PR0068
PMTX0001564,U0258,P0557,3,70,22/08/2025 06:56,False,S022,PR0062
PMTX0001565,U0258,P0108,5,603,02/07/2025 18:21,False,S049,PR0095
PMTX0001566,U0258,P0633,4,198,02/09/2025 13:18,False,S013,PR0050
PMTX0001567,U0258,P0759,4,265,31/07/2025 02:46,False,S045,PR0052
PMTX0001568,U0258,P0684,1,53,02/08/2025 06:02,False,S007,PR0004
PMTX0001569,U0258,P0574,3,314,05/09/2025 11:33,False,S044,PR0100
PMTX0001570,U0258,P0864,5,227,02/08/2025 05:56,False,S046,PR0079
PMTX0001571,U0258,P0072,1,87,28/08/2025 07:51,False,S011,PR0056
PMTX0001572,U0259,P0801,5,340,16/07/2025 11:11,False,S021,PR0023
PMTX0001573,U0259,P0156,2,105,09/09/2025 21:18,False,S037,PR0059
PMTX0001574,U0259,P0057,1,9,16/08/2025 10:53,False,S034,PR0016
PMTX0001575,U0259,P0323,4,96,08/09/2025 13:01,False,S004,PR0031
PMTX0001576,U0260,P0488,1,30,29/06/2025 03:20,False,S006,PR0090
PMTX0001577,U0260,P0261,2,54,06/08/2025 16:48,False,S017,PR0022
PMTX0001578,U0260,P0340,2,412,25/07/2025 04:22,False,S039,PR0011
PMTX0001579,U0260,P0408,2,77,06/08/2025 06:51,False,S018,PR0067
PMTX0001580,U0260,P0759,2,129,04/08/2025 15:07,False,S022,PR0052
PMTX0001581,U0260,P0293,1,34,03/07/2025 11:34,False,S025,PR0007
PMTX0001582,U0260,P0711,3,164,04/08/2025 14:05,True,,PR0014
PMTX0001583,U0260,P0372,3,223,31/08/2025 20:45,False,S046,PR0035
PMTX0001584,U0261,P0156,2,100,29/08/2025 11:26,False,S040,PR0059
PMTX0001585,U0262,P0090,2,104,03/08/2025 14:56,True,,PR0046
PMTX0001586,U0262,P0870,3,154,06/09/2025 09:17,False,S042,PR0081
PMTX0001587,U0263,P0559,5,482,12/09/2025 16:03,True,,PR0069
PMTX0001588,U0263,P0047,1,27,18/09/2025 00:12,False,S043,PR0034
PMTX0001589,U0263,P0864,1,46,15/08/2025 20:26,False,S050,PR0079
PMTX0001590,U0263,P0718,3,37,22/08/2025 04:36,False,S046,PR0063
PMTX0001591,U0263,P0052,1,37,20/08/2025 01:57,True,,PR0039
PMTX0001592,U0263,P0608,1,52,03/09/2025 21:00,False,S047,PR0001
PMTX0001593,U0264,P0773,3,170,05/08/2025 11:38,False,S005,PR0093
PMTX0001594,U0264,P0791,5,676,19/07/2025 12:02,False,S032,PR0066
PMTX0001595,U0264,P0801,1,66,15/07/2025 15:42,False,S028,PR0023
PMTX0001596,U0265,P0820,1,20,27/07/2025 22:25,False,S045,PR0074
PMTX0001597,U0265,P0711,1,53,30/07/2025 18:07,False,S040,PR0014
PMTX0001598,U0265,P0884,3,442,22/07/2025 08:04,False,S003,PR0070
PMTX0001599,U0265,P0875,4,108,31/08/2025 02:47,True,,PR0003
PMTX0001600,U0265,P0156,3,155,01/09/2025 16:05,False,S045,PR0059
PMTX0001601,U0265,P0538,2,367,16/08/2025 15:21,False,S047,PR0083
PMTX0001602,U0265,P0096,4,495,01/07/2025 16:09,False,S024,PR0038
PMTX0001603,U0265,P0425,2,90,11/07/2025 02:35,False,S011,PR0076
PMTX0001604,U0265,P0711,1,54,04/08/2025 11:38,False,S014,PR0014
PMTX0001605,U0265,P0562,4,235,03/08/2025 23:49,True,,PR0030
PMTX0001606,U0265,P0791,3,404,29/07/2025 09:41,False,S003,PR0066
PMTX0001607,U0266,P0557,4,94,10/07/2025 08:10,False,S037,PR0062
PMTX0001608,U0266,P0429,2,66,07/08/2025 19:51,False,S003,PR0006
PMTX0001609,U0266,P0052,1,39,15/08/2025 09:01,False,S039,PR0039
PMTX0001610,U0266,P0875,2,53,30/08/2025 05:59,False,S015,PR0003
PMTX0001611,U0267,P0152,1,74,20/09/2025 12:59,False,S040,PR0032
PMTX0001612,U0267,P0875,2,55,03/09/2025 11:34,False,S016,PR0003
PMTX0001613,U0267,P0246,4,345,24/08/2025 13:47,False,S028,PR0084
PMTX0001614,U0268,P0885,2,322,11/08/2025 02:37,False,S033,PR0087
PMTX0001615,U0268,P0369,1,144,05/08/2025 14:10,False,S026,PR0045
PMTX0001616,U0268,P0418,5,413,14/07/2025 06:59,False,S011,PR0049
PMTX0001617,U0268,P0072,4,354,01/09/2025 22:39,False,S045,PR0056
PMTX0001618,U0269,P0979,5,348,05/08/2025 22:45,True,,PR0097
PMTX0001619,U0269,P0002,3,175,11/08/2025 14:34,False,S037,PR0009
PMTX0001620,U0269,P0934,3,110,04/08/2025 11:16,True,,PR0060
PMTX0001621,U0269,P0527,5,387,31/07/2025 12:58,False,S026,PR0026
PMTX0001622,U0269,P0428,5,557,23/08/2025 22:46,False,S013,PR0012
PMTX0001623,U0270,P0562,3,181,16/08/2025 17:28,True,,PR0030
PMTX0001624,U0270,P0156,1,50,03/09/2025 05:56,False,S045,PR0059
PMTX0001625,U0270,P0186,1,40,25/07/2025 07:42,False,S017,PR0017
PMTX0001626,U0270,P0340,2,410,01/08/2025 13:26,True,,PR0011
PMTX0001627,U0270,P0302,5,403,20/08/2025 13:03,False,S034,PR0021
PMTX0001628,U0270,P0052,3,116,12/08/2025 02:46,False,S042,PR0039
PMTX0001629,U0270,P0429,3,101,08/08/2025 20:03,False,S045,PR0006
PMTX0001630,U0271,P0711,5,267,29/07/2025 22:25,False,S045,PR0014
PMTX0001631,U0271,P0369,4,569,08/08/2025 16:04,False,S014,PR0045
PMTX0001632,U0271,P0184,2,47,11/08/2025 20:07,False,S030,PR0042
PMTX0001633,U0271,P0804,2,403,26/06/2025 03:44,False,S029,PR0033
PMTX0001634,U0271,P0945,4,137,16/07/2025 17:19,False,S019,PR0085
PMTX0001635,U0271,P0691,5,96,04/08/2025 23:36,False,S029,PR0044
PMTX0001636,U0271,P0857,3,248,02/08/2025 16:17,True,,PR0027
PMTX0001637,U0271,P0884,4,573,10/08/2025 06:54,False,S024,PR0070
PMTX0001638,U0272,P0006,2,324,20/07/2025 09:40,False,S047,PR0002
PMTX0001639,U0272,P0875,3,82,30/08/2025 08:52,False,S046,PR0003
PMTX0001640,U0272,P0574,1,107,15/08/2025 09:54,False,S011,PR0100
PMTX0001641,U0272,P0118,1,71,02/07/2025 15:30,False,S014,PR0091
PMTX0001642,U0272,P0418,3,236,10/08/2025 00:00,False,S009,PR0049
PMTX0001643,U0272,P0425,4,178,11/08/2025 00:13,True,,PR0076
PMTX0001644,U0272,P0875,1,27,24/08/2025 18:28,False,S048,PR0003
PMTX0001645,U0273,P0492,1,67,02/09/2025 18:44,False,S029,PR0037
PMTX0001646,U0273,P0885,5,818,04/09/2025 00:35,False,S027,PR0087
PMTX0001647,U0273,P0857,1,80,15/08/2025 20:46,True,,PR0027
PMTX0001648,U0273,P0481,3,119,07/08/2025 16:46,False,S025,PR0073
PMTX0001649,U0273,P0804,2,402,02/07/2025 09:46,False,S043,PR0033
PMTX0001650,U0273,P0675,5,138,06/07/2025 18:55,False,S021,PR0072
PMTX0001651,U0274,P0718,4,51,25/08/2025 22:42,False,S024,PR0063
PMTX0001652,U0274,P0679,4,187,23/08/2025 07:32,False,S036,PR0071
PMTX0001653,U0274,P0820,2,40,29/07/2025 06:36,False,S032,PR0074
PMTX0001654,U0274,P0159,2,114,29/06/2025 20:36,False,S006,PR0065
PMTX0001655,U0274,P0051,4,195,28/08/2025 19:41,False,S032,PR0047
PMTX0001656,U0274,P0213,4,172,29/07/2025 05:07,False,S017,PR0008
PMTX0001657,U0274,P0809,1,67,20/08/2025 20:32,False,S050,PR0029
PMTX0001658,U0274,P0791,4,537,16/07/2025 09:11,False,S036,PR0066
PMTX0001659,U0274,P0682,1,170,10/08/2025 01:14,False,S011,PR0040
PMTX0001660,U0274,P0601,1,37,03/07/2025 20:17,False,S048,PR0015
PMTX0001661,U0274,P0801,1,65,21/07/2025 14:36,False,S022,PR0023
PMTX0001662,U0274,P0574,5,511,06/08/2025 16:54,True,,PR0100
PMTX0001663,U0275,P0418,2,156,15/07/2025 06:18,False,S018,PR0049
PMTX0001664,U0275,P0492,5,354,15/08/2025 17:00,False,S003,PR0037
PMTX0001665,U0275,P0138,4,214,04/08/2025 19:21,True,,PR0092
PMTX0001666,U0275,P0861,4,109,09/08/2025 18:35,False,S024,PR0019
PMTX0001667,U0275,P0418,1,80,04/08/2025 06:57,False,S004,PR0049
PMTX0001668,U0276,P0934,2,77,06/08/2025 18:18,False,S006,PR0060
PMTX0001669,U0276,P0657,5,203,07/07/2025 08:14,False,S013,PR0013
PMTX0001670,U0276,P0057,1,9,13/07/2025 14:42,True,,PR0016
PMTX0001671,U0276,P0551,3,442,11/08/2025 01:13,False,S009,PR0020
PMTX0001672,U0276,P0320,2,24,03/08/2025 15:43,False,S028,PR0061
PMTX0001673,U0276,P0653,5,339,10/09/2025 03:10,False,S014,PR0098
PMTX0001674,U0277,P0691,3,58,09/08/2025 04:32,False,S044,PR0044
PMTX0001675,U0277,P0320,1,12,29/07/2025 03:33,False,S028,PR0061
PMTX0001676,U0277,P0820,5,95,06/07/2025 13:23,False,S006,PR0074
PMTX0001677,U0277,P0057,1,9,06/08/2025 05:52,False,S010,PR0016
PMTX0001678,U0277,P0293,1,35,07/07/2025 04:54,False,S039,PR0007
PMTX0001679,U0277,P0945,2,68,18/07/2025 07:05,False,S030,PR0085
PMTX0001680,U0277,P0659,2,69,05/07/2025 05:28,True,,PR0086
PMTX0001681,U0278,P0960,2,243,03/09/2025 05:09,True,,PR0077
PMTX0001682,U0278,P0960,4,488,08/09/2025 23:17,False,S004,PR0077
PMTX0001683,U0278,P0152,4,299,16/08/2025 21:59,True,,PR0032
PMTX0001684,U0278,P0498,4,256,04/09/2025 05:41,False,S049,PR0048
PMTX0001685,U0279,P0486,4,92,31/07/2025 15:20,False,S003,PR0025
PMTX0001686,U0279,P0184,5,117,13/08/2025 03:27,False,S015,PR0042
PMTX0001687,U0279,P0246,5,431,24/08/2025 08:26,False,S001,PR0084
PMTX0001688,U0279,P0700,5,115,13/07/2025 03:40,False,S010,PR0028
PMTX0001689,U0279,P0425,2,92,04/07/2025 18:39,False,S030,PR0076
PMTX0001690,U0279,P0369,5,730,12/08/2025 10:43,False,S027,PR0045
PMTX0001691,U0279,P0498,3,184,24/08/2025 23:21,False,S001,PR0048
PMTX0001692,U0280,P0861,4,111,05/08/2025 17:44,False,S045,PR0019
PMTX0001693,U0280,P0955,3,163,27/08/2025 00:28,True,,PR0089
PMTX0001694,U0280,P0657,2,81,02/08/2025 13:30,False,S019,PR0013
PMTX0001695,U0280,P0006,2,332,09/07/2025 15:42,False,S027,PR0002
PMTX0001696,U0280,P0601,1,38,06/07/2025 14:48,False,S031,PR0015
PMTX0001697,U0280,P0559,3,301,19/09/2025 10:49,True,,PR0069
PMTX0001698,U0281,P0213,4,174,10/09/2025 11:51,False,S036,PR0008
PMTX0001699,U0281,P0118,1,73,11/07/2025 00:49,False,S040,PR0091
PMTX0001700,U0281,P0320,1,11,30/07/2025 06:15,False,S005,PR0061
PMTX0001701,U0281,P0118,3,212,04/07/2025 13:27,False,S034,PR0091
PMTX0001702,U0281,P0372,4,293,05/09/2025 01:56,True,,PR0035
PMTX0001703,U0282,P0736,5,437,31/07/2025 10:44,False,S018,PR0005
PMTX0001704,U0282,P0002,1,112,09/08/2025 05:24,False,S001,PR0009
PMTX0001705,U0282,P0574,5,527,03/09/2025 07:40,False,S034,PR0100
PMTX0001706,U0282,P0123,5,277,10/09/2025 03:42,False,S034,PR0057
PMTX0001707,U0282,P0809,4,271,01/08/2025 23:01,True,,PR0029
PMTX0001708,U0282,P0682,5,837,02/08/2025 12:24,False,S019,PR0040
PMTX0001709,U0282,P0684,2,54,03/08/2025 12:54,False,S036,PR0004
PMTX0001710,U0283,P0527,5,394,04/08/2025 07:14,False,S047,PR0026
PMTX0001711,U0283,P0679,1,46,17/08/2025 01:31,False,S030,PR0071
PMTX0001712,U0283,P0123,2,111,16/09/2025 00:28,False,S044,PR0057
PMTX0001713,U0283,P0675,2,55,14/07/2025 10:04,False,S023,PR0072
PMTX0001714,U0283,P0885,4,656,22/07/2025 04:13,False,S012,PR0087
PMTX0001715,U0284,P0820,3,60,23/07/2025 07:59,False,S020,PR0074
PMTX0001716,U0284,P0948,4,119,14/07/2025 16:08,False,S022,PR0080
PMTX0001717,U0284,P0006,2,332,09/07/2025 15:42,False,S047,PR0002
PMTX0001718,U0284,P0629,5,466,04/08/2025 05:00,False,S048,PR0018
PMTX0001719,U0284,P0372,4,295,30/08/2025 01:23,False,S030,PR0035
PMTX0001720,U0284,P0559,4,402,14/09/2025 14:48,False,S036,PR0069
PMTX0001721,U0284,P0885,3,493,23/07/2025 12:09,False,S012,PR0087
PMTX0001722,U0284,P0667,5,431,31/08/2025 08:19,False,S013,PR0053
PMTX0001723,U0284,P0320,5,58,04/08/2025 23:03,False,S014,PR0061
PMTX0001724,U0284,P0641,5,191,06/08/2025 03:38,False,S006,PR0075
PMTX0001725,U0285,P0261,3,85,07/08/2025 12:12,False,S031,PR0022
PMTX0001726,U0285,P0557,2,48,26/07/2025 05:00,True,,PR0062
PMTX0001727,U0285,P0502,5,124,02/09/2025 21:38,False,S046,PR0041
PMTX0001728,U0285,P0934,2,73,29/08/2025 17:33,False,S014,PR0060
PMTX0001729,U0285,P0861,1,28,30/07/2025 15:53,True,,PR0019
PMTX0001730,U0286,P0242,5,67,28/08/2025 05:56,False,S035,PR0043
PMTX0001731,U0286,P0691,2,40,10/08/2025 16:14,False,S041,PR0044
PMTX0001732,U0286,P0090,3,158,22/07/2025 07:14,False,S013,PR0046
PMTX0001733,U0286,P0156,5,258,06/09/2025 07:52,False,S027,PR0059
PMTX0001734,U0286,P0096,1,124,08/08/2025 08:20,False,S039,PR0038
PMTX0001735,U0286,P0875,4,106,28/08/2025 23:07,True,,PR0003
PMTX0001736,U0286,P0659,3,107,07/07/2025 02:14,False,S010,PR0086
PMTX0001737,U0286,P0804,2,395,29/06/2025 20:00,False,S004,PR0033
PMTX0001738,U0286,P0323,4,96,13/09/2025 22:34,True,,PR0031
PMTX0001739,U0286,P0801,4,260,25/07/2025 16:44,True,,PR0023
PMTX0001740,U0287,P0870,3,155,18/09/2025 14:24,True,,PR0081
PMTX0001741,U0287,P0948,1,29,29/07/2025 01:27,False,S002,PR0080
PMTX0001742,U0287,P0633,2,99,01/09/2025 05:36,False,S007,PR0050
PMTX0001743,U0287,P0960,3,369,02/09/2025 09:42,False,S049,PR0077
PMTX0001744,U0287,P0260,5,127,01/08/2025 15:54,False,S044,PR0068
